"bbe_26084","fdb_3437","0.95"
"bbe_1465","fdb_1777","0.95"
"bbe_10081","fdb_14980","0.95"
"bbe_17626","fdb_2483","0.95"
"bbe_6999","fdb_4544","0.95"
"bbe_16554","fdb_5312","0.95"
"bbe_10207","fdb_2488","0.95"
"bbe_6507","fdb_3713","0.95"
"bbe_8496","fdb_1116","0.95"
"bbe_17156","fdb_10848","0.95"
"bbe_28655","fdb_12328","0.95"
"bbe_29888","fdb_11071","0.95"
"bbe_44284","fdb_3580","0.95"
"bbe_4701","fdb_1355","0.95"
"bbe_4415","fdb_2827","0.95"
"bbe_19125","fdb_12653","0.95"
"bbe_160","fdb_31","0.95"
"bbe_3696","fdb_5527","0.95"
"bbe_264","fdb_7271","0.95"
"bbe_45934","fdb_12879","0.95"
"bbe_12265","fdb_7366","0.95"
"bbe_12244","fdb_4460","0.95"
"bbe_13938","fdb_3604","0.95"
"bbe_51452","fdb_966","0.95"
"bbe_1187","fdb_2778","0.95"
"bbe_8981","fdb_8115","0.95"
"bbe_2189","fdb_1140","0.95"
"bbe_7252","fdb_3670","0.95"
"bbe_43640","fdb_8568","0.95"
"bbe_8886","fdb_4653","0.95"
"bbe_34666","fdb_8693","0.95"
"bbe_19951","fdb_5411","0.95"
"bbe_37716","fdb_6631","0.95"
"bbe_49435","fdb_4609","0.95"
"bbe_13800","fdb_15766","0.95"
"bbe_6485","fdb_720","0.95"
"bbe_11952","fdb_6491","0.95"
"bbe_50159","fdb_2311","0.95"
"bbe_6273","fdb_5967","0.95"
"bbe_46747","fdb_2155","0.95"
"bbe_43156","fdb_9893","0.95"
"bbe_2555","fdb_5872","0.95"
"bbe_762","fdb_5840","0.95"
"bbe_9205","fdb_10949","0.95"
"bbe_279","fdb_2775","0.95"
"bbe_14490","fdb_4861","0.95"
"bbe_2416","fdb_6741","0.95"
"bbe_4610","fdb_15964","0.95"
"bbe_12096","fdb_5805","0.95"
"bbe_232","fdb_65","0.95"
"bbe_15153","fdb_7994","0.95"
"bbe_16149","fdb_9113","0.95"
"bbe_125","fdb_942","0.95"
"bbe_10191","fdb_5570","0.95"
"bbe_41899","fdb_4116","0.95"
"bbe_23014","fdb_14208","0.95"
"bbe_30067","fdb_7365","0.95"
"bbe_7648","fdb_3932","0.95"
"bbe_3194","fdb_2188","0.95"
"bbe_1378","fdb_474","0.95"
"bbe_17036","fdb_5068","0.95"
"bbe_19894","fdb_14234","0.95"
"bbe_12668","fdb_988","0.95"
"bbe_29841","fdb_13173","0.95"
"bbe_127","fdb_3355","0.95"
"bbe_36701","fdb_6016","0.95"
"bbe_47968","fdb_3175","0.95"
"bbe_4293","fdb_7967","0.95"
"bbe_32932","fdb_6627","0.95"
"bbe_10717","fdb_4934","0.95"
"bbe_41686","fdb_15400","0.95"
"bbe_26150","fdb_714","0.95"
"bbe_45594","fdb_9416","0.95"
"bbe_29417","fdb_8530","0.95"
"bbe_31429","fdb_2380","0.95"
"bbe_9108","fdb_4013","0.95"
"bbe_27697","fdb_9267","0.95"
"bbe_2204","fdb_1041","0.95"
"bbe_5574","fdb_49","0.95"
"bbe_22804","fdb_9953","0.8666666666666666"
"bbe_35375","fdb_4243","0.95"
"bbe_5210","fdb_6217","0.95"
"bbe_6338","fdb_3132","0.95"
"bbe_44490","fdb_13274","0.95"
"bbe_22031","fdb_1650","0.95"
"bbe_10097","fdb_4186","0.95"
"bbe_6450","fdb_12419","0.95"
"bbe_21432","fdb_298","0.95"
"bbe_13282","fdb_10684","0.95"
"bbe_10577","fdb_932","0.95"
"bbe_393","fdb_12556","0.95"
"bbe_784","fdb_245","0.95"
"bbe_6711","fdb_6308","0.95"
"bbe_480","fdb_249","0.95"
"bbe_27168","fdb_16799","0.95"
"bbe_17011","fdb_14167","0.95"
"bbe_51157","fdb_11208","0.95"
"bbe_6329","fdb_4996","0.95"
"bbe_51496","fdb_1570","0.95"
"bbe_26866","fdb_16130","0.95"
"bbe_16515","fdb_5308","0.95"
"bbe_6394","fdb_1616","0.95"
"bbe_519","fdb_52","0.95"
"bbe_19618","fdb_4096","0.95"
"bbe_12061","fdb_3750","0.95"
"bbe_5197","fdb_1640","0.95"
"bbe_651","fdb_9450","0.95"
"bbe_16464","fdb_395","0.95"
"bbe_4620","fdb_16884","0.95"
"bbe_22757","fdb_12526","0.95"
"bbe_6330","fdb_3036","0.95"
"bbe_3878","fdb_11154","0.95"
"bbe_1049","fdb_11373","0.95"
"bbe_1841","fdb_5751","0.95"
"bbe_13262","fdb_4074","0.95"
"bbe_34790","fdb_9322","0.95"
"bbe_41346","fdb_7388","0.95"
"bbe_30866","fdb_7576","0.95"
"bbe_15290","fdb_9860","0.95"
"bbe_45078","fdb_1508","0.95"
"bbe_11609","fdb_11017","0.95"
"bbe_3089","fdb_4312","0.95"
"bbe_19526","fdb_12836","0.95"
"bbe_3431","fdb_14994","0.95"
"bbe_52218","fdb_234","0.95"
"bbe_247","fdb_3413","0.95"
"bbe_34458","fdb_301","0.95"
"bbe_46720","fdb_8960","0.95"
"bbe_36841","fdb_5086","0.95"
"bbe_18362","fdb_5752","0.95"
"bbe_30021","fdb_8633","0.95"
"bbe_309","fdb_5151","0.95"
"bbe_6166","fdb_429","0.95"
"bbe_18218","fdb_4258","0.95"
"bbe_11216","fdb_1125","0.95"
"bbe_26129","fdb_3701","0.95"
"bbe_10708","fdb_10521","0.95"
"bbe_15015","fdb_8989","0.95"
"bbe_31250","fdb_9357","0.95"
"bbe_4785","fdb_4919","0.95"
"bbe_2964","fdb_5248","0.95"
"bbe_5688","fdb_4814","0.95"
"bbe_1154","fdb_192","0.95"
"bbe_245","fdb_2828","0.95"
"bbe_13134","fdb_13020","0.95"
"bbe_41436","fdb_8110","0.95"
"bbe_39834","fdb_12555","0.95"
"bbe_39531","fdb_8029","0.95"
"bbe_45980","fdb_4956","0.95"
"bbe_9391","fdb_5028","0.95"
"bbe_79","fdb_5541","0.95"
"bbe_15957","fdb_17237","0.95"
"bbe_5583","fdb_8348","0.95"
"bbe_28458","fdb_2086","0.95"
"bbe_7075","fdb_10085","0.95"
"bbe_1356","fdb_483","0.8624999999999999"
"bbe_9035","fdb_4909","0.95"
"bbe_36953","fdb_6184","0.95"
"bbe_1785","fdb_6996","0.95"
"bbe_42551","fdb_6751","0.95"
"bbe_3777","fdb_59","0.95"
"bbe_187","fdb_5847","0.95"
"bbe_249","fdb_3351","0.95"
"bbe_34704","fdb_4808","0.95"
"bbe_1227","fdb_5290","0.95"
"bbe_7981","fdb_1671","0.95"
"bbe_8640","fdb_3794","0.95"
"bbe_33969","fdb_6893","0.95"
"bbe_7115","fdb_10888","0.95"
"bbe_5611","fdb_6302","0.95"
"bbe_7642","fdb_8672","0.95"
"bbe_24925","fdb_14249","0.95"
"bbe_32410","fdb_3292","0.95"
"bbe_2675","fdb_1821","0.95"
"bbe_3004","fdb_6485","0.95"
"bbe_8161","fdb_340","0.95"
"bbe_3485","fdb_6622","0.95"
"bbe_14306","fdb_11448","0.95"
"bbe_27180","fdb_15997","0.95"
"bbe_6831","fdb_12514","0.95"
"bbe_16144","fdb_3283","0.95"
"bbe_47531","fdb_1076","0.95"
"bbe_16387","fdb_7937","0.95"
"bbe_28139","fdb_3173","0.95"
"bbe_26410","fdb_8294","0.95"
"bbe_15473","fdb_3950","0.95"
"bbe_5079","fdb_1778","0.95"
"bbe_6","fdb_3652","0.95"
"bbe_35976","fdb_6183","0.95"
"bbe_32473","fdb_14674","0.95"
"bbe_3617","fdb_7","0.95"
"bbe_261","fdb_278","0.95"
"bbe_1270","fdb_6265","0.95"
"bbe_4849","fdb_2391","0.95"
"bbe_42390","fdb_174","0.95"
"bbe_5244","fdb_3088","0.95"
"bbe_3193","fdb_8190","0.95"
"bbe_47097","fdb_1295","0.95"
"bbe_43824","fdb_9818","0.95"
"bbe_23279","fdb_16382","0.95"
"bbe_2877","fdb_8049","0.95"
"bbe_37367","fdb_6568","0.95"
"bbe_580","fdb_1415","0.95"
"bbe_7062","fdb_5594","0.95"
"bbe_48298","fdb_453","0.95"
"bbe_540","fdb_4519","0.95"
"bbe_395","fdb_6474","0.95"
"bbe_49930","fdb_13461","0.95"
"bbe_869","fdb_2598","0.95"
"bbe_2514","fdb_468","0.95"
"bbe_10588","fdb_2982","0.95"
"bbe_9105","fdb_563","0.95"
"bbe_51861","fdb_1741","0.8666666666666666"
"bbe_4745","fdb_2545","0.8666666666666666"
"bbe_16627","fdb_587","0.95"
"bbe_11901","fdb_5559","0.95"
"bbe_28947","fdb_14205","0.95"
"bbe_20191","fdb_8281","0.95"
"bbe_8215","fdb_92","0.95"
"bbe_4209","fdb_7821","0.95"
"bbe_259","fdb_1611","0.95"
"bbe_10347","fdb_1318","0.95"
"bbe_44782","fdb_13528","0.95"
"bbe_15608","fdb_12454","0.95"
"bbe_28639","fdb_6704","0.95"
"bbe_45280","fdb_75","0.95"
"bbe_46193","fdb_2273","0.95"
"bbe_13631","fdb_2194","0.95"
"bbe_34586","fdb_13611","0.95"
"bbe_19394","fdb_6734","0.95"
"bbe_9393","fdb_5650","0.95"
"bbe_1632","fdb_6871","0.95"
"bbe_4639","fdb_9141","0.95"
"bbe_48426","fdb_7952","0.95"
"bbe_10589","fdb_566","0.95"
"bbe_2415","fdb_9201","0.95"
"bbe_14706","fdb_4807","0.95"
"bbe_2217","fdb_78","0.95"
"bbe_34","fdb_72","0.85"
"bbe_10725","fdb_4933","0.95"
"bbe_5568","fdb_111","0.95"
"bbe_13746","fdb_1529","0.95"
"bbe_4464","fdb_8049","0.95"
"bbe_3047","fdb_4077","0.95"
"bbe_23780","fdb_2841","0.95"
"bbe_33142","fdb_1014","0.95"
"bbe_26338","fdb_706","0.95"
"bbe_36597","fdb_10986","0.95"
"bbe_43352","fdb_12438","0.95"
"bbe_24055","fdb_8636","0.95"
"bbe_7064","fdb_6756","0.95"
"bbe_30956","fdb_1405","0.95"
"bbe_39880","fdb_3683","0.95"
"bbe_15136","fdb_1242","0.95"
"bbe_6369","fdb_1607","0.95"
"bbe_37745","fdb_6450","0.95"
"bbe_15151","fdb_8911","0.95"
"bbe_8011","fdb_354","0.95"
"bbe_8038","fdb_4152","0.95"
"bbe_10006","fdb_69","0.95"
"bbe_16039","fdb_1363","0.95"
"bbe_14608","fdb_7079","0.95"
"bbe_15665","fdb_1055","0.95"
"bbe_50038","fdb_16754","0.95"
"bbe_3325","fdb_14030","0.95"
"bbe_15474","fdb_2863","0.95"
"bbe_27601","fdb_4309","0.95"
"bbe_3458","fdb_2867","0.95"
"bbe_1765","fdb_26","0.95"
"bbe_331","fdb_3344","0.95"
"bbe_23879","fdb_510","0.95"
"bbe_262","fdb_266","0.95"
"bbe_3673","fdb_15335","0.95"
"bbe_7551","fdb_1516","0.95"
"bbe_39251","fdb_10758","0.95"
"bbe_1895","fdb_3853","0.95"
"bbe_7289","fdb_7312","0.95"
"bbe_14038","fdb_7936","0.95"
"bbe_658","fdb_8049","0.95"
"bbe_15102","fdb_14228","0.95"
"bbe_7562","fdb_3946","0.85"
"bbe_12845","fdb_3770","0.95"
"bbe_25885","fdb_6597","0.95"
"bbe_10116","fdb_3374","0.95"
"bbe_29036","fdb_4251","0.95"
"bbe_28724","fdb_2599","0.95"
"bbe_25967","fdb_5025","0.95"
"bbe_1162","fdb_13486","0.95"
"bbe_8774","fdb_7042","0.95"
"bbe_25","fdb_2037","0.95"
"bbe_12531","fdb_5763","0.95"
"bbe_17016","fdb_4371","0.95"
"bbe_8474","fdb_8996","0.95"
"bbe_15963","fdb_5909","0.95"
"bbe_47365","fdb_1162","0.95"
"bbe_9683","fdb_1259","0.95"
"bbe_3950","fdb_4249","0.95"
"bbe_484","fdb_24","0.95"
"bbe_10298","fdb_7991","0.95"
"bbe_39587","fdb_1002","0.95"
"bbe_31414","fdb_12470","0.95"
"bbe_2894","fdb_53","0.95"
"bbe_1969","fdb_914","0.95"
"bbe_14053","fdb_9097","0.95"
"bbe_27785","fdb_6773","0.95"
"bbe_12151","fdb_13796","0.95"
"bbe_7251","fdb_4784","0.95"
"bbe_46242","fdb_16073","0.95"
"bbe_26628","fdb_14186","0.95"
"bbe_682","fdb_375","0.95"
"bbe_7689","fdb_437","0.95"
"bbe_728","fdb_3434","0.95"
"bbe_51035","fdb_2803","0.95"
"bbe_29591","fdb_10765","0.95"
"bbe_421","fdb_2354","0.95"
"bbe_7549","fdb_5675","0.95"
"bbe_1922","fdb_6854","0.95"
"bbe_4071","fdb_3507","0.95"
"bbe_44743","fdb_14116","0.95"
"bbe_11472","fdb_8422","0.95"
"bbe_25130","fdb_1592","0.95"
"bbe_51531","fdb_7325","0.95"
"bbe_37187","fdb_5203","0.95"
"bbe_24041","fdb_3897","0.95"
"bbe_19858","fdb_5299","0.95"
"bbe_38763","fdb_12435","0.95"
"bbe_27545","fdb_1539","0.95"
"bbe_6543","fdb_21","0.95"
"bbe_31569","fdb_7905","0.95"
"bbe_18728","fdb_952","0.95"
"bbe_6653","fdb_1058","0.95"
"bbe_7077","fdb_128","0.95"
"bbe_38578","fdb_7927","0.95"
"bbe_18773","fdb_12952","0.95"
"bbe_170","fdb_2","0.95"
"bbe_39202","fdb_1883","0.95"
"bbe_9326","fdb_10119","0.95"
"bbe_51872","fdb_4780","0.95"
"bbe_31296","fdb_2154","0.95"
"bbe_27967","fdb_7043","0.95"
"bbe_22050","fdb_11183","0.95"
"bbe_40430","fdb_3588","0.95"
"bbe_716","fdb_481","0.95"
"bbe_43642","fdb_9243","0.95"
"bbe_34962","fdb_11359","0.95"
"bbe_32273","fdb_12808","0.95"
"bbe_17461","fdb_13208","0.95"
"bbe_51","fdb_312","0.95"
"bbe_12583","fdb_7167","0.95"
"bbe_2303","fdb_4696","0.95"
"bbe_1211","fdb_4779","0.95"
"bbe_83","fdb_96","0.95"
"bbe_26873","fdb_5581","0.95"
"bbe_6029","fdb_3572","0.95"
"bbe_8934","fdb_11565","0.95"
"bbe_9334","fdb_1022","0.95"
"bbe_9320","fdb_12663","0.95"
"bbe_9506","fdb_1654","0.95"
"bbe_30921","fdb_3606","0.95"
"bbe_27145","fdb_12127","0.95"
"bbe_30411","fdb_25","0.95"
"bbe_6281","fdb_4788","0.95"
"bbe_26375","fdb_3142","0.95"
"bbe_13536","fdb_7145","0.95"
"bbe_12068","fdb_6843","0.95"
"bbe_15910","fdb_3718","0.95"
"bbe_17625","fdb_3031","0.95"
"bbe_4064","fdb_1036","0.95"
"bbe_8172","fdb_887","0.95"
"bbe_22693","fdb_8570","0.95"
"bbe_17524","fdb_10824","0.95"
"bbe_41192","fdb_10924","0.95"
"bbe_4214","fdb_9630","0.95"
"bbe_1051","fdb_978","0.95"
"bbe_38211","fdb_15585","0.95"
"bbe_50230","fdb_585","0.95"
"bbe_10744","fdb_10991","0.95"
"bbe_1657","fdb_183","0.95"
"bbe_29569","fdb_6630","0.95"
"bbe_7101","fdb_4324","0.95"
"bbe_33771","fdb_127","0.95"
"bbe_4139","fdb_2008","0.95"
"bbe_38325","fdb_5164","0.95"
"bbe_8068","fdb_3345","0.95"
"bbe_9803","fdb_9969","0.95"
"bbe_8356","fdb_3769","0.95"
"bbe_13343","fdb_4734","0.95"
"bbe_31792","fdb_3302","0.95"
"bbe_20818","fdb_4644","0.95"
"bbe_12122","fdb_12128","0.95"
"bbe_28171","fdb_3026","0.85"
"bbe_6891","fdb_2051","0.95"
"bbe_13103","fdb_5966","0.95"
"bbe_41083","fdb_3040","0.95"
"bbe_8937","fdb_9819","0.95"
"bbe_4424","fdb_3938","0.95"
"bbe_51935","fdb_14513","0.95"
"bbe_51104","fdb_10454","0.95"
"bbe_3809","fdb_3659","0.95"
"bbe_16426","fdb_3424","0.95"
"bbe_30317","fdb_13488","0.95"
"bbe_1103","fdb_5691","0.95"
"bbe_21670","fdb_7582","0.95"
"bbe_468","fdb_2565","0.95"
"bbe_7715","fdb_12329","0.95"
"bbe_8565","fdb_5831","0.95"
"bbe_91","fdb_2517","0.95"
"bbe_13206","fdb_5575","0.95"
"bbe_51145","fdb_9332","0.95"
"bbe_51331","fdb_1669","0.95"
"bbe_16979","fdb_1129","0.95"
"bbe_16253","fdb_236","0.95"
"bbe_218","fdb_1540","0.8875"
"bbe_565","fdb_110","0.95"
"bbe_24217","fdb_8611","0.95"
"bbe_27626","fdb_4156","0.95"
"bbe_47618","fdb_15922","0.95"
"bbe_36795","fdb_14357","0.95"
"bbe_1747","fdb_71","0.95"
"bbe_47988","fdb_2421","0.95"
"bbe_34494","fdb_8077","0.95"
"bbe_43621","fdb_14044","0.95"
"bbe_3383","fdb_32","0.95"
"bbe_50715","fdb_11779","0.95"
"bbe_1265","fdb_1971","0.95"
"bbe_687","fdb_42","0.95"
"bbe_7898","fdb_1434","0.95"
"bbe_41078","fdb_7744","0.95"
"bbe_24463","fdb_11458","0.95"
"bbe_5548","fdb_10921","0.95"
"bbe_25115","fdb_15215","0.95"
"bbe_17416","fdb_1582","0.95"
"bbe_3585","fdb_2490","0.95"
"bbe_5273","fdb_15173","0.95"
"bbe_3787","fdb_16362","0.95"
"bbe_18825","fdb_13691","0.95"
"bbe_3078","fdb_552","0.95"
"bbe_1209","fdb_2142","0.95"
"bbe_39298","fdb_5970","0.95"
"bbe_9113","fdb_1871","0.95"
"bbe_50615","fdb_1532","0.95"
"bbe_8575","fdb_10443","0.95"
"bbe_9643","fdb_3435","0.95"
"bbe_7172","fdb_7080","0.95"
"bbe_36456","fdb_1828","0.95"
"bbe_7524","fdb_9068","0.95"
"bbe_4733","fdb_15755","0.95"
"bbe_15436","fdb_3655","0.8666666666666666"
"bbe_122","fdb_740","0.95"
"bbe_11732","fdb_28","0.95"
"bbe_7990","fdb_2048","0.95"
"bbe_16620","fdb_372","0.95"
"bbe_18479","fdb_4700","0.95"
"bbe_1847","fdb_2045","0.95"
"bbe_11423","fdb_6998","0.95"
"bbe_5703","fdb_6758","0.95"
"bbe_32257","fdb_663","0.95"
"bbe_12124","fdb_10809","0.95"
"bbe_32890","fdb_1597","0.95"
"bbe_6789","fdb_171","0.95"
"bbe_7616","fdb_14982","0.95"
"bbe_12353","fdb_9303","0.95"
"bbe_36258","fdb_11829","0.95"
"bbe_25222","fdb_15121","0.95"
"bbe_726","fdb_260","0.95"
"bbe_44217","fdb_3936","0.95"
"bbe_33188","fdb_4310","0.95"
"bbe_12234","fdb_3664","0.95"
"bbe_35212","fdb_12523","0.95"
"bbe_2815","fdb_5978","0.95"
"bbe_1291","fdb_3139","0.95"
"bbe_2999","fdb_8160","0.95"
"bbe_683","fdb_5619","0.95"
"bbe_8677","fdb_1905","0.95"
"bbe_638","fdb_530","0.95"
"bbe_26790","fdb_12534","0.95"
"bbe_8852","fdb_7758","0.95"
"bbe_1759","fdb_627","0.95"
"bbe_10721","fdb_1467","0.95"
"bbe_15945","fdb_5381","0.95"
"bbe_1174","fdb_4794","0.95"
"bbe_13648","fdb_6982","0.95"
"bbe_15565","fdb_12605","0.95"
"bbe_41331","fdb_5252","0.95"
"bbe_13248","fdb_612","0.95"
"bbe_8060","fdb_44","0.95"
"bbe_28665","fdb_2615","0.95"
"bbe_3834","fdb_7602","0.95"
"bbe_39724","fdb_4446","0.95"
"bbe_1638","fdb_5815","0.95"
"bbe_16053","fdb_11219","0.95"
"bbe_24935","fdb_14956","0.95"
"bbe_40465","fdb_3476","0.95"
"bbe_1776","fdb_7181","0.95"
"bbe_9058","fdb_1303","0.95"
"bbe_66","fdb_1606","0.95"
"bbe_29307","fdb_9587","0.95"
"bbe_16656","fdb_2324","0.95"
"bbe_624","fdb_404","0.8666666666666666"
"bbe_22366","fdb_3134","0.95"
"bbe_14212","fdb_8588","0.95"
"bbe_3821","fdb_6861","0.95"
"bbe_7534","fdb_4960","0.95"
"bbe_15008","fdb_8282","0.95"
"bbe_5066","fdb_9114","0.95"
"bbe_6655","fdb_2590","0.95"
"bbe_2220","fdb_13237","0.95"
"bbe_9145","fdb_620","0.95"
"bbe_12724","fdb_2316","0.95"
"bbe_41684","fdb_3400","0.95"
"bbe_29220","fdb_7924","0.95"
"bbe_47997","fdb_3546","0.95"
"bbe_109","fdb_1534","0.95"
"bbe_7321","fdb_27","0.95"
"bbe_33","fdb_3079","0.95"
"bbe_3404","fdb_6403","0.95"
"bbe_6460","fdb_8554","0.95"
"bbe_40787","fdb_14023","0.95"
"bbe_14887","fdb_6493","0.95"
"bbe_50083","fdb_13144","0.95"
"bbe_5462","fdb_64","0.95"
"bbe_52181","fdb_16310","0.95"
"bbe_12778","fdb_13491","0.95"
"bbe_5062","fdb_99","0.95"
"bbe_43692","fdb_1268","0.95"
"bbe_9514","fdb_3125","0.95"
"bbe_41484","fdb_3110","0.95"
"bbe_2014","fdb_5115","0.95"
"bbe_16590","fdb_10783","0.95"
"bbe_25070","fdb_2988","0.95"
"bbe_14285","fdb_5012","0.95"
"bbe_48265","fdb_2877","0.95"
"bbe_20968","fdb_10702","0.95"
"bbe_4002","fdb_15753","0.95"
"bbe_26179","fdb_6763","0.95"
"bbe_169","fdb_12","0.95"
"bbe_38158","fdb_17186","0.95"
"bbe_20542","fdb_12516","0.95"
"bbe_1369","fdb_1392","0.95"
"bbe_37120","fdb_1154","0.95"
"bbe_767","fdb_25","0.95"
"bbe_1153","fdb_1","0.95"
"bbe_17531","fdb_2551","0.95"
"bbe_2396","fdb_13606","0.95"
"bbe_3691","fdb_37","0.95"
"bbe_47486","fdb_6769","0.95"
"bbe_3778","fdb_2465","0.95"
"bbe_35120","fdb_13298","0.95"
"bbe_28920","fdb_3198","0.95"
"bbe_49693","fdb_3581","0.95"
"bbe_8365","fdb_4639","0.95"
"bbe_13048","fdb_3598","0.95"
"bbe_17274","fdb_5821","0.95"
"bbe_45478","fdb_5982","0.95"
"bbe_25797","fdb_5316","0.95"
"bbe_28172","fdb_5826","0.95"
"bbe_24800","fdb_1513","0.95"
"bbe_40542","fdb_4637","0.95"
"bbe_3667","fdb_70","0.95"
"bbe_9990","fdb_1034","0.95"
"bbe_7587","fdb_6855","0.95"
"bbe_6399","fdb_1822","0.95"
"bbe_49094","fdb_16681","0.95"
"bbe_16960","fdb_9229","0.95"
"bbe_3912","fdb_11872","0.95"
"bbe_9907","fdb_2610","0.95"
"bbe_43348","fdb_7553","0.95"
